"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T80","C",NA,NA,"20000488","1412064425","A","False","[[-8.656344,41.175477],[-8.656317,41.175486],[-8.656299,41.175468],[-8.656299,41.17545],[-8.656281,41.17545],[-8.656317,41.175459],[-8.656335,41.175441],[-8.65629,41.175468],[-8.656299,41.175477],[-8.656254,41.175459],[-8.6562,41.175324],[-8.655633,41.174451],[-8.655048,41.173362],[-8.654976,41.173128],[-8.654958,41.173137],[-8.654931,41.173137],[-8.654949,41.173137],[-8.654967,41.173056],[-8.656074,41.171994],[-8.656524,41.171418],[-8.656578,41.171373],[-8.657172,41.170608],[-8.658153,41.16942],[-8.659116,41.168241],[-8.660205,41.166945],[-8.660916,41.166081],[-8.661573,41.165307],[-8.662221,41.164542],[-8.662725,41.163939],[-8.662716,41.163903],[-8.662707,41.163903],[-8.662572,41.163822],[-8.662491,41.163795],[-8.662464,41.163813],[-8.662509,41.163786],[-8.663238,41.163165],[-8.663733,41.16231],[-8.664885,41.161752],[-8.665704,41.161581],[-8.667072,41.161455],[-8.667954,41.161131],[-8.669826,41.161113],[-8.67123,41.161545],[-8.672499,41.161014],[-8.673354,41.160744],[-8.674722,41.160042],[-8.677098,41.15907],[-8.678799,41.158485],[-8.680275,41.158134],[-8.680977,41.158971],[-8.680986,41.158989],[-8.681013,41.158989],[-8.681022,41.15898],[-8.681022,41.158989],[-8.681022,41.158998],[-8.681022,41.159079],[-8.681472,41.160348],[-8.679852,41.16096],[-8.67816,41.161752],[-8.676756,41.162535],[-8.67573,41.162931],[-8.674884,41.162886],[-8.673489,41.162544],[-8.672346,41.162238],[-8.670897,41.161509],[-8.669115,41.161068],[-8.667522,41.161311],[-8.666253,41.161554],[-8.664417,41.161986],[-8.663814,41.162301],[-8.663742,41.162319],[-8.663247,41.162832],[-8.662626,41.163993],[-8.661474,41.165388],[-8.660025,41.167161],[-8.65863,41.168853],[-8.657892,41.16969],[-8.657865,41.169645],[-8.657415,41.170212],[-8.656389,41.171463]]"
"T81","A","4785",NA,"20000633","1412065294","A","False","[[-8.609949,41.157558],[-8.60994,41.15754],[-8.60994,41.15754],[-8.610003,41.157171],[-8.60994,41.155101],[-8.60994,41.153868],[-8.609859,41.153832],[-8.609805,41.153841],[-8.609913,41.153571],[-8.61129,41.153625],[-8.611875,41.154084],[-8.612307,41.15511],[-8.612982,41.155137],[-8.613144,41.155155],[-8.614395,41.155407],[-8.616447,41.155929],[-8.618301,41.15619],[-8.618868,41.156352],[-8.620236,41.156532],[-8.620425,41.156532],[-8.620434,41.156541],[-8.620461,41.15655],[-8.621001,41.15664],[-8.622522,41.156982],[-8.624286,41.157234],[-8.624619,41.157252],[-8.625456,41.157378],[-8.62551,41.157396],[-8.62551,41.157414],[-8.625528,41.157423],[-8.62551,41.157423],[-8.62551,41.157414],[-8.625519,41.157405]]"
"T82","B",NA,"59","20000617","1412065511","A","False","[[-8.640549,41.16141],[-8.640738,41.161509],[-8.640567,41.16168],[-8.639766,41.162094],[-8.639019,41.162724],[-8.638902,41.162823],[-8.638686,41.162985],[-8.637768,41.163543],[-8.637111,41.163957],[-8.637093,41.163966],[-8.637093,41.163975],[-8.636598,41.164389],[-8.638407,41.164767],[-8.638659,41.164794],[-8.638857,41.164911],[-8.639325,41.165388],[-8.640414,41.165955],[-8.640477,41.167476],[-8.639658,41.168835]]"
"T83","A","4785",NA,"20000188","1412065076","A","False","[[-8.623656,41.157882],[-8.623701,41.157873],[-8.623764,41.157873],[-8.623827,41.157225],[-8.623791,41.157216],[-8.6238,41.157126],[-8.625204,41.157297],[-8.627292,41.157621],[-8.627616,41.157702],[-8.627607,41.157711],[-8.627625,41.157729],[-8.627922,41.157918],[-8.627922,41.157954],[-8.628165,41.158422],[-8.62902,41.158836],[-8.62929,41.158899],[-8.630874,41.158233],[-8.632935,41.158539],[-8.633664,41.158674],[-8.634762,41.158845],[-8.635266,41.158917],[-8.635311,41.158989],[-8.63532,41.158998],[-8.635581,41.159016],[-8.635617,41.159016],[-8.636022,41.159079],[-8.637219,41.159259],[-8.637669,41.15934],[-8.637669,41.159358],[-8.637669,41.159376],[-8.637678,41.159367],[-8.637678,41.159358],[-8.63766,41.15934],[-8.637849,41.159376],[-8.638083,41.159412],[-8.638569,41.159484],[-8.639784,41.159673],[-8.641296,41.159997],[-8.643537,41.160384],[-8.643627,41.160384],[-8.643582,41.160357],[-8.643501,41.160312],[-8.645508,41.160726],[-8.646363,41.160843],[-8.646345,41.160825],[-8.646354,41.160825],[-8.648586,41.161185],[-8.650584,41.161545],[-8.652528,41.161815]]"
"T84","A","45085",NA,"20000436","1412064356","A","False","[[-8.564283,41.158665],[-8.563716,41.158566],[-8.562753,41.158188],[-8.562258,41.15754],[-8.561763,41.155839],[-8.562591,41.155281],[-8.565228,41.154939],[-8.56782,41.154786],[-8.568945,41.155785],[-8.571447,41.156181],[-8.571996,41.157999],[-8.57133,41.159439],[-8.57007,41.160654],[-8.568558,41.161842],[-8.566857,41.161995],[-8.567307,41.161707],[-8.567271,41.161698],[-8.567433,41.16168],[-8.567406,41.161653],[-8.56746,41.161644],[-8.567469,41.161653],[-8.567721,41.161482],[-8.568216,41.160978],[-8.568666,41.160393],[-8.569314,41.160681],[-8.569467,41.161167],[-8.570385,41.160303],[-8.571924,41.159538],[-8.57403,41.161077],[-8.575371,41.163066],[-8.576388,41.164686],[-8.57709,41.165514],[-8.577666,41.165811],[-8.57709,41.165766],[-8.576811,41.16654],[-8.575317,41.16744],[-8.57367,41.168619],[-8.571312,41.168763],[-8.570484,41.1687],[-8.570187,41.168673],[-8.569539,41.169024],[-8.569557,41.169186],[-8.569683,41.169366],[-8.569818,41.169492],[-8.5698,41.170167],[-8.568315,41.170779],[-8.568063,41.170887],[-8.567811,41.17095],[-8.567793,41.17095],[-8.567793,41.170932],[-8.567388,41.171148],[-8.567037,41.172003],[-8.567118,41.172255],[-8.567145,41.172318],[-8.567307,41.172696],[-8.567307,41.172741],[-8.567325,41.172732],[-8.567649,41.17338],[-8.567586,41.174244],[-8.567505,41.174298],[-8.567415,41.17437],[-8.567334,41.174478],[-8.567136,41.174667],[-8.566749,41.175009],[-8.566506,41.175216],[-8.566029,41.175657],[-8.566083,41.17608],[-8.566344,41.176278],[-8.566461,41.176359],[-8.567316,41.176989],[-8.567793,41.177349],[-8.567793,41.17734],[-8.567946,41.177457],[-8.568036,41.177538],[-8.56827,41.177709],[-8.568288,41.177736],[-8.56827,41.177736],[-8.568261,41.177736],[-8.568414,41.177835],[-8.568414,41.177844],[-8.568558,41.177934],[-8.568783,41.178078],[-8.56899,41.178222],[-8.569575,41.178636],[-8.569872,41.178852],[-8.570259,41.179239],[-8.570295,41.179329],[-8.570457,41.179671],[-8.570808,41.179797],[-8.571321,41.180049],[-8.572689,41.180139],[-8.573175,41.18013],[-8.574174,41.180166],[-8.575209,41.180589],[-8.575605,41.180796],[-8.576415,41.181048],[-8.577774,41.180913]]"
"T85","B",NA,"7","20000578","1412065383","A","False","[[-8.641647,41.159835],[-8.640684,41.159538],[-8.641215,41.157846],[-8.641746,41.156172],[-8.642223,41.154741],[-8.642385,41.154237],[-8.641386,41.153679],[-8.63919,41.153166],[-8.636724,41.152608],[-8.634636,41.15241],[-8.634114,41.152545],[-8.633412,41.152608],[-8.633286,41.152644],[-8.632611,41.152662],[-8.632566,41.152644],[-8.632557,41.152644],[-8.632566,41.152644],[-8.632584,41.152653],[-8.63253,41.152653],[-8.632053,41.152653],[-8.63046,41.15259],[-8.627094,41.15241],[-8.626437,41.152527],[-8.625924,41.151681],[-8.625573,41.149314]]"
"T86","A","36752",NA,"20000116","1412065159","A","False","[[-8.615574,41.176404],[-8.615637,41.176431],[-8.615637,41.176449],[-8.61624,41.176305],[-8.61651,41.175531],[-8.616285,41.175432],[-8.614269,41.175684],[-8.613738,41.175207],[-8.613486,41.174307],[-8.611641,41.174235],[-8.608824,41.173686],[-8.605269,41.171706],[-8.601183,41.171193],[-8.597574,41.171571],[-8.596206,41.171814],[-8.595009,41.171769],[-8.593992,41.171301],[-8.592192,41.170104],[-8.589681,41.168529],[-8.586738,41.166873],[-8.583615,41.166216],[-8.58177,41.163912],[-8.581437,41.161509],[-8.582625,41.158827],[-8.583309,41.15628],[-8.582589,41.154012],[-8.582544,41.15259],[-8.58231,41.151681],[-8.582166,41.151519],[-8.582076,41.151492],[-8.58213,41.151519],[-8.582175,41.151537],[-8.582238,41.151411],[-8.58321,41.150898],[-8.583813,41.150025],[-8.584155,41.148954],[-8.584209,41.148828],[-8.584209,41.148819],[-8.584209,41.148819],[-8.584209,41.148819],[-8.5842,41.148855],[-8.584191,41.148918]]"
"T87","C",NA,NA,"20000477","1412065034","A","False","[[-8.612784,41.147433],[-8.613639,41.146101],[-8.613504,41.146002],[-8.612712,41.146065],[-8.612577,41.14602],[-8.610984,41.147793],[-8.611047,41.14782],[-8.611173,41.147937],[-8.610669,41.148783],[-8.610282,41.150322],[-8.61021,41.150511],[-8.609688,41.151699],[-8.609922,41.153796],[-8.609283,41.15493],[-8.609175,41.156604],[-8.608275,41.158989],[-8.607861,41.160114],[-8.606223,41.16465],[-8.606313,41.16492],[-8.606385,41.165775],[-8.606439,41.167827],[-8.605881,41.169627],[-8.605053,41.170707],[-8.604162,41.172129],[-8.60688,41.172777],[-8.609022,41.173956],[-8.611596,41.174505],[-8.614584,41.174433],[-8.618697,41.173902],[-8.621703,41.173911],[-8.622387,41.176512],[-8.622252,41.180283],[-8.623197,41.184153],[-8.625159,41.18706],[-8.627292,41.190255],[-8.628435,41.194053],[-8.627445,41.19831],[-8.627382,41.202729],[-8.627247,41.207373],[-8.626986,41.21424],[-8.626905,41.217471],[-8.626779,41.22054],[-8.626725,41.222952]]"
"T88","C",NA,NA,"20000624","1412065239","A","False","[[-8.585685,41.148648],[-8.585721,41.148954],[-8.586108,41.14899],[-8.586396,41.14899],[-8.58717,41.149125],[-8.588403,41.149449],[-8.590851,41.150133],[-8.592156,41.150475],[-8.592102,41.150457],[-8.592102,41.150457],[-8.592129,41.150484],[-8.592426,41.150547],[-8.592453,41.150538],[-8.592462,41.150547],[-8.59248,41.150538],[-8.59248,41.150538],[-8.59257,41.150574],[-8.592894,41.150664],[-8.593083,41.150475],[-8.593155,41.150466],[-8.593128,41.150493],[-8.593119,41.150511],[-8.593956,41.150889],[-8.594109,41.150943],[-8.59464,41.15223],[-8.595063,41.153634],[-8.595207,41.153985],[-8.595279,41.155074],[-8.595378,41.155164],[-8.594964,41.155758],[-8.594694,41.156082],[-8.593983,41.157234],[-8.592777,41.159376],[-8.591742,41.161176],[-8.59032,41.163003],[-8.589114,41.164488],[-8.588853,41.165118]]"
"T90","B",NA,"16","20000572","1412064941","A","False","[[-8.627661,41.175342],[-8.627625,41.175243],[-8.627148,41.174001],[-8.625996,41.170977],[-8.625861,41.170374],[-8.625888,41.170338],[-8.625816,41.170023],[-8.62704,41.169618],[-8.62668,41.16807],[-8.626428,41.16717],[-8.626464,41.167206],[-8.626464,41.167215],[-8.626455,41.167206],[-8.626419,41.16717],[-8.629137,41.165721],[-8.630613,41.1651],[-8.630982,41.164983],[-8.631261,41.164758],[-8.63361,41.163714],[-8.633502,41.163237],[-8.632935,41.162445],[-8.632863,41.162355],[-8.632719,41.16231],[-8.631783,41.160069],[-8.630217,41.158674],[-8.63037,41.15781],[-8.630181,41.157198],[-8.630109,41.157144],[-8.62974,41.156955],[-8.630289,41.154966],[-8.630613,41.152581],[-8.630253,41.151591],[-8.631036,41.149008],[-8.632701,41.147478],[-8.631423,41.14593]]"
"T91","A","44696",NA,"20000249","1412065051","A","False","[[-8.665452,41.173416],[-8.665488,41.173272],[-8.665758,41.172822],[-8.666253,41.172003],[-8.665686,41.171589],[-8.662185,41.174442],[-8.661258,41.175234],[-8.660556,41.175621],[-8.658783,41.17626],[-8.657145,41.176224],[-8.656452,41.176152],[-8.655165,41.176233],[-8.653464,41.174955],[-8.65224,41.175018],[-8.65188,41.174955],[-8.650422,41.173794],[-8.648658,41.172336],[-8.64675,41.170797],[-8.644365,41.168889],[-8.642214,41.167233],[-8.64108,41.166315],[-8.640612,41.165946],[-8.640612,41.165937],[-8.640216,41.165604],[-8.638821,41.164695],[-8.63874,41.164677],[-8.638731,41.164668],[-8.638065,41.164605],[-8.636391,41.164326],[-8.634987,41.163822],[-8.634393,41.163615],[-8.634339,41.163597],[-8.633619,41.163309],[-8.63325,41.16285],[-8.631657,41.160852],[-8.630964,41.15988],[-8.630559,41.159466],[-8.630271,41.159142],[-8.630028,41.158512],[-8.630316,41.15781],[-8.630181,41.15745],[-8.629425,41.157045]]"
"T92","A","2002",NA,"20000612","1412064659","A","False","[[-8.606961,41.145093],[-8.606673,41.145732],[-8.606628,41.145732],[-8.606556,41.145714],[-8.607231,41.146695],[-8.608536,41.147424],[-8.609049,41.14755],[-8.609319,41.147577],[-8.609445,41.147658],[-8.6103,41.14791],[-8.610471,41.147946],[-8.610606,41.148513],[-8.61048,41.148855],[-8.610444,41.148945],[-8.610165,41.149818],[-8.610147,41.150556],[-8.60958,41.151348],[-8.610021,41.152428],[-8.609913,41.154003],[-8.609373,41.155839],[-8.608644,41.159304],[-8.607726,41.160771],[-8.606376,41.163912],[-8.606484,41.164164],[-8.606394,41.165631],[-8.606475,41.167566],[-8.606124,41.169348],[-8.604558,41.170887],[-8.600958,41.171094],[-8.597808,41.171427],[-8.596098,41.170959],[-8.594955,41.172543],[-8.593884,41.175],[-8.5932,41.177817],[-8.592903,41.180931],[-8.593515,41.183982],[-8.594478,41.186943],[-8.594253,41.189904],[-8.592102,41.192343],[-8.590275,41.19498],[-8.588151,41.197536],[-8.586495,41.199372],[-8.587818,41.198427],[-8.591211,41.197797],[-8.594451,41.196942],[-8.598222,41.198103],[-8.601921,41.19912],[-8.605782,41.199993],[-8.609526,41.200812],[-8.613603,41.201415],[-8.617419,41.202585],[-8.621019,41.204151],[-8.624457,41.205645],[-8.627868,41.206968],[-8.631783,41.20731],[-8.635698,41.206428],[-8.639496,41.205303],[-8.643402,41.204223],[-8.647443,41.203332],[-8.650971,41.203989],[-8.651601,41.206725],[-8.651826,41.209758],[-8.65314,41.212791],[-8.65485,41.215608],[-8.657289,41.218155],[-8.659674,41.220657],[-8.661897,41.222988],[-8.664084,41.225328],[-8.666397,41.227434],[-8.668053,41.229666]]"
"T93","C",NA,NA,"20000560","1412065077","A","False","[[-8.613198,41.154453],[-8.613216,41.15439],[-8.613225,41.15439],[-8.613243,41.15412],[-8.611992,41.15385],[-8.611848,41.154831],[-8.613333,41.15529],[-8.616087,41.15565],[-8.617266,41.155821],[-8.617797,41.156001],[-8.619219,41.156271],[-8.620209,41.156379],[-8.62047,41.156451],[-8.620524,41.15646],[-8.620578,41.156433],[-8.62119,41.15637],[-8.622558,41.156694],[-8.624952,41.15718],[-8.626905,41.15754],[-8.627616,41.157693],[-8.627616,41.157693],[-8.627589,41.157675],[-8.627805,41.157864],[-8.62794,41.158242],[-8.629119,41.158809],[-8.629506,41.158827],[-8.629587,41.158809],[-8.631621,41.158386],[-8.633709,41.158674],[-8.635401,41.158935],[-8.635815,41.159034],[-8.636454,41.159178],[-8.637093,41.159268],[-8.637264,41.159304],[-8.63829,41.159466],[-8.639352,41.159628],[-8.640981,41.159952],[-8.643096,41.160312],[-8.646318,41.160843],[-8.646606,41.160879],[-8.649333,41.161329],[-8.652114,41.161779]]"
"T94","C",NA,NA,"20000372","1412065151","A","False","[[-8.636283,41.170968],[-8.640063,41.168673],[-8.64387,41.16618],[-8.647929,41.164083],[-8.649117,41.159754],[-8.650143,41.157234],[-8.651052,41.157855],[-8.652627,41.156253],[-8.656083,41.154597],[-8.653176,41.15457],[-8.653734,41.153769],[-8.65368,41.153715],[-8.653734,41.153733],[-8.653941,41.15376],[-8.65386,41.153796],[-8.653734,41.153868],[-8.653707,41.153868],[-8.653698,41.153868],[-8.654958,41.152536],[-8.650854,41.153049],[-8.643987,41.154507],[-8.643807,41.15457],[-8.643789,41.154561],[-8.64378,41.15457],[-8.643771,41.154561],[-8.643798,41.154552],[-8.643816,41.154552],[-8.643807,41.154543],[-8.643807,41.154525]]"
"T95","A","2002",NA,"20000071","1412065352","A","False","[[-8.621028,41.150016],[-8.61759,41.154921],[-8.606394,41.153355]]"
"T96","B",NA,"60","20000688","1412062316","A","False","[[-8.609589,41.151303],[-8.609625,41.151582],[-8.610021,41.151717],[-8.610615,41.151051],[-8.610831,41.1507],[-8.610876,41.150529],[-8.6112,41.14962],[-8.611209,41.148198],[-8.611236,41.147919],[-8.611875,41.147973],[-8.621478,41.147604],[-8.622216,41.14764],[-8.622387,41.147721],[-8.622387,41.147757],[-8.62326,41.148018],[-8.625465,41.148918],[-8.625933,41.150556],[-8.626176,41.152248],[-8.627904,41.15241],[-8.629389,41.152563],[-8.629866,41.152635],[-8.63001,41.152662],[-8.630244,41.152743],[-8.631216,41.152824],[-8.631207,41.152716],[-8.631234,41.15268],[-8.632458,41.152734],[-8.633943,41.152545],[-8.635392,41.152464],[-8.635446,41.152464],[-8.636004,41.152518],[-8.636616,41.152725],[-8.63676,41.152743],[-8.637354,41.152869],[-8.639109,41.153193],[-8.640738,41.153571],[-8.642736,41.154174],[-8.644779,41.154444],[-8.646129,41.154273],[-8.647605,41.154255],[-8.647605,41.15421],[-8.647983,41.15421],[-8.649405,41.154291],[-8.650458,41.153616],[-8.652114,41.15214],[-8.653311,41.152059],[-8.653743,41.15214],[-8.653815,41.152167],[-8.654463,41.152212],[-8.654616,41.152194],[-8.655156,41.152077],[-8.656182,41.151654],[-8.656452,41.151537],[-8.656452,41.151519],[-8.65647,41.15151],[-8.656821,41.151303],[-8.658297,41.151177],[-8.660412,41.151339],[-8.661312,41.150664],[-8.661456,41.150619],[-8.662887,41.15061],[-8.66484,41.150835],[-8.666568,41.15124],[-8.667036,41.151375],[-8.668512,41.151996],[-8.670159,41.152905],[-8.670618,41.153301],[-8.670609,41.15331],[-8.670618,41.15331],[-8.670717,41.153391],[-8.671977,41.154444],[-8.672022,41.1552],[-8.670231,41.156073],[-8.667522,41.157135],[-8.665209,41.158026],[-8.663787,41.158575],[-8.661321,41.159556],[-8.658567,41.160609],[-8.657235,41.161293],[-8.657235,41.161302],[-8.657037,41.161374],[-8.657001,41.161392],[-8.656821,41.161482],[-8.656794,41.161473],[-8.656452,41.161455],[-8.656524,41.161518],[-8.656605,41.161599],[-8.656119,41.161365],[-8.655975,41.161329],[-8.656011,41.161212],[-8.656002,41.161149],[-8.656065,41.16123],[-8.65602,41.161365],[-8.656128,41.161653],[-8.655615,41.162049],[-8.654526,41.162085],[-8.654364,41.162076],[-8.654211,41.162058],[-8.652816,41.161833],[-8.651475,41.161599],[-8.650935,41.161527],[-8.65089,41.161554],[-8.650908,41.161545],[-8.650611,41.161527],[-8.649261,41.161257],[-8.647065,41.160906],[-8.645427,41.160627],[-8.645427,41.160618],[-8.645427,41.160618],[-8.644662,41.160474],[-8.64297,41.160294],[-8.640855,41.160312],[-8.640873,41.158791],[-8.639811,41.158629],[-8.639712,41.158719],[-8.639154,41.158566],[-8.638947,41.158449],[-8.638812,41.158449],[-8.638587,41.158449],[-8.638236,41.158422],[-8.638065,41.158431],[-8.637786,41.158359],[-8.637687,41.158323],[-8.637408,41.158188],[-8.637318,41.158206],[-8.637327,41.158188],[-8.637255,41.158206],[-8.636877,41.158071],[-8.636877,41.158062],[-8.636823,41.158053],[-8.636805,41.15808],[-8.636706,41.158098],[-8.63649,41.15799],[-8.636328,41.157945],[-8.635608,41.157855],[-8.633592,41.157513],[-8.632386,41.157711],[-8.631288,41.156532],[-8.630721,41.155965],[-8.630568,41.155236],[-8.630613,41.154291],[-8.630307,41.153661],[-8.630172,41.153607],[-8.629803,41.153553],[-8.629047,41.153571],[-8.628246,41.154561],[-8.627391,41.154687],[-8.627085,41.154696],[-8.626635,41.155173],[-8.624808,41.155614],[-8.622729,41.155947],[-8.620605,41.155578],[-8.618634,41.1552],[-8.618076,41.155119],[-8.617716,41.155038],[-8.616726,41.154876],[-8.614494,41.154579],[-8.613468,41.154291],[-8.613279,41.154012],[-8.612208,41.153841],[-8.611929,41.15547],[-8.611542,41.157018],[-8.6103,41.157261],[-8.610327,41.157306],[-8.610282,41.15727],[-8.609769,41.157432],[-8.60922,41.157576],[-8.608518,41.158881],[-8.607969,41.159844],[-8.607411,41.161104],[-8.606151,41.164452],[-8.606331,41.165757],[-8.606439,41.167332],[-8.606358,41.169123],[-8.605431,41.170284],[-8.605359,41.170329],[-8.605359,41.170338],[-8.604648,41.171238],[-8.604999,41.172804],[-8.607564,41.173173],[-8.610201,41.174298],[-8.614044,41.174514],[-8.6184,41.173902],[-8.622693,41.173452],[-8.626131,41.17311],[-8.62974,41.172552],[-8.632188,41.172048],[-8.634726,41.171481],[-8.637156,41.170671],[-8.638695,41.16969],[-8.640063,41.168853],[-8.642277,41.168277],[-8.643339,41.168259],[-8.644563,41.169231],[-8.647074,41.171265],[-8.650224,41.173794],[-8.653212,41.176233],[-8.656731,41.179068],[-8.659359,41.181255],[-8.661915,41.183325],[-8.664192,41.18517],[-8.666406,41.18697],[-8.669232,41.188698],[-8.668602,41.189418],[-8.670024,41.187267],[-8.673687,41.186457],[-8.676162,41.184297],[-8.676873,41.183919],[-8.677656,41.18463],[-8.678304,41.185746],[-8.678358,41.185935],[-8.678619,41.186079],[-8.679807,41.185602],[-8.680518,41.18616],[-8.680626,41.186322],[-8.680635,41.186322],[-8.680635,41.186313],[-8.680635,41.186304],[-8.680635,41.186304],[-8.680626,41.186304],[-8.680626,41.186313],[-8.680626,41.186331],[-8.680626,41.18634],[-8.680626,41.18634],[-8.680635,41.186349]]"
"T98","C",NA,NA,"20000904","1412063625","A","False","[[-8.619345,41.147586],[-8.620515,41.147649],[-8.620812,41.149044],[-8.621073,41.150025],[-8.621154,41.150232],[-8.621145,41.150268],[-8.621145,41.15034],[-8.621154,41.150358],[-8.621127,41.15025],[-8.621118,41.150205],[-8.621082,41.150133],[-8.621091,41.150178],[-8.621136,41.150439],[-8.621127,41.150511],[-8.621109,41.150628],[-8.621271,41.1516],[-8.620812,41.152896],[-8.620866,41.154687],[-8.620398,41.155551],[-8.619426,41.15538],[-8.618688,41.155281],[-8.616789,41.154966],[-8.61444,41.154471],[-8.613729,41.154399],[-8.613261,41.154048],[-8.613252,41.15403],[-8.613198,41.153787],[-8.61219,41.153751],[-8.611992,41.15448],[-8.611929,41.155776],[-8.611767,41.156829],[-8.610246,41.157261],[-8.609148,41.157432],[-8.608365,41.15925],[-8.608014,41.160069],[-8.6076,41.160888],[-8.606412,41.164317],[-8.606304,41.164695],[-8.606385,41.167251],[-8.6058,41.16969],[-8.603766,41.171328],[-8.600535,41.171094],[-8.59716,41.171454],[-8.595531,41.171535],[-8.594163,41.174334],[-8.5932,41.178015],[-8.593092,41.182398],[-8.594532,41.186925],[-8.593227,41.191128],[-8.590302,41.19498],[-8.587575,41.198454],[-8.586324,41.198625],[-8.590329,41.19813],[-8.593866,41.19687],[-8.598105,41.19804],[-8.603091,41.199273],[-8.608734,41.200659],[-8.614818,41.201667],[-8.620497,41.203854],[-8.626014,41.206248],[-8.632008,41.207247],[-8.638209,41.205663],[-8.64378,41.204133],[-8.648082,41.203242],[-8.651601,41.205087],[-8.651727,41.209389],[-8.653734,41.213979],[-8.657199,41.218011],[-8.660979,41.221971],[-8.664732,41.225958],[-8.668053,41.229054],[-8.667045,41.232132],[-8.667216,41.234832],[-8.667981,41.237379],[-8.669574,41.238945],[-8.670366,41.238063],[-8.670168,41.236875],[-8.670105,41.236857],[-8.670105,41.236866],[-8.67006,41.236875],[-8.670114,41.236884],[-8.670132,41.236893],[-8.670114,41.236875],[-8.670087,41.236848],[-8.670069,41.23683],[-8.670069,41.236803],[-8.669799,41.235822],[-8.66871,41.23539],[-8.669493,41.237685],[-8.668134,41.237217],[-8.666919,41.234121],[-8.667909,41.230521],[-8.668953,41.22639],[-8.667297,41.223699],[-8.662392,41.223078],[-8.65926,41.219946],[-8.655858,41.216373],[-8.653248,41.212593],[-8.651718,41.208453],[-8.651673,41.204556],[-8.652888,41.202486],[-8.65755,41.2011],[-8.66115,41.198463],[-8.665443,41.195169],[-8.667009,41.191047],[-8.670069,41.189382],[-8.669052,41.187024],[-8.665569,41.186088],[-8.66448,41.185242],[-8.662734,41.183829],[-8.660448,41.181948],[-8.657829,41.179815],[-8.65467,41.177259],[-8.651313,41.174541],[-8.648964,41.172651],[-8.6463,41.170446],[-8.643186,41.167917],[-8.640432,41.165676],[-8.639712,41.164713],[-8.63928,41.164632],[-8.639532,41.165424],[-8.639442,41.166009],[-8.638434,41.166486],[-8.637327,41.168178],[-8.63649,41.168601],[-8.636463,41.168583],[-8.636193,41.168709],[-8.634636,41.167161],[-8.632593,41.166072],[-8.631738,41.164596],[-8.63325,41.163615],[-8.633268,41.162949],[-8.632368,41.161824],[-8.631198,41.160375],[-8.630892,41.159862],[-8.630388,41.159322],[-8.630316,41.159304],[-8.630289,41.159322]]"
