Points
[[-8.632746, 41.14692], [-8.63245524489796, 41.1511142970039], [-8.63216448979592, 41.1517222163265], [-8.63187373469388, 41.1493380244898], [-8.63158297959184, 41.1498597606679], [-8.6312922244898, 41.1529259053803], [-8.63100146938775, 41.1540676962785], [-8.63071071428571, 41.1526832814499], [-8.63041995918367, 41.1482004453244], [-8.63012920408163, 41.1469493016582], [-8.62983844897959, 41.1504900816327], [-8.62954769387755, 41.1507969897959], [-8.62925693877551, 41.1511038979592], [-8.62896618367347, 41.1516524387755], [-8.62867542857143, 41.1523063943249], [-8.62838467346939, 41.1506076675985], [-8.62809391836735, 41.1489089408722], [-8.62780316326531, 41.1472102141459], [-8.62751240816326, 41.1455114874196], [-8.62722165306122, 41.1447146899019], [-8.62693089795918, 41.1447486742645], [-8.62664014285714, 41.1447720806224], [-8.6263493877551, 41.1447288991716], [-8.62605863265306, 41.1446857177208], [-8.62576787755102, 41.14464253627], [-8.62547712244898, 41.1445993548192], [-8.62518636734694, 41.1445561733684], [-8.6248956122449, 41.1445129919176], [-8.62460485714286, 41.1444698104668], [-8.62431410204082, 41.144426629016], [-8.62402334693878, 41.1443834475652], [-8.62373259183673, 41.1443046734694], [-8.62344183673469, 41.1442145393878], [-8.62315108163265, 41.1441244053061], [-8.62286032653061, 41.1440342712245], [-8.62256957142857, 41.1439441371429], [-8.62227881632653, 41.1438540030612], [-8.62198806122449, 41.1436971865889], [-8.62169730612245, 41.1434895043732], [-8.62140655102041, 41.1432818221574], [-8.62111579591837, 41.1430741399417], [-8.62082504081633, 41.1428664577259], [-8.62053428571429, 41.1426587755102], [-8.62024353061224, 41.1424561964422], [-8.6199527755102, 41.1422665059478], [-8.61966202040816, 41.1420768154535], [-8.61937126530612, 41.1418871249591], [-8.61908051020408, 41.1416974344647], [-8.61878975510204, 41.1415077439703], [-8.618499, 41.141376]]
[[-8.640252, 41.165973], [-8.63964936734694, 41.1655638732447], [-8.63904673469388, 41.1656520235479], [-8.63844410204082, 41.1671378746356], [-8.63784146938776, 41.1649131308691], [-8.63723883673469, 41.1670075954046], [-8.63663620408163, 41.1691020599401], [-8.63603357142857, 41.1658555102041], [-8.63543093877551, 41.164063522449], [-8.63482830612245, 41.1639563877551], [-8.63422567346939, 41.1638492530612], [-8.63362304081633, 41.1638057847685], [-8.63302040816327, 41.1641026915879], [-8.6324177755102, 41.1643995984072], [-8.63181514285714, 41.1646915714286], [-8.63121251020408, 41.1647969101631], [-8.63060987755102, 41.1649089574403], [-8.63000724489796, 41.1650210047175], [-8.6294046122449, 41.1628322346939], [-8.62880197959184, 41.1591988359184], [-8.62819934693877, 41.1603053877551], [-8.62759671428571, 41.1630615149502], [-8.62699408163265, 41.1604873673469], [-8.62639144897959, 41.1532342084548], [-8.62578881632653, 41.1503773539359], [-8.62518618367347, 41.148764021322], [-8.62458355102041, 41.1483728140944], [-8.62398091836735, 41.1481232865115], [-8.62337828571429, 41.147971037594], [-8.62277565306123, 41.1478251370569], [-8.62217302040816, 41.1476792365199], [-8.6215703877551, 41.1475333359828], [-8.62096775510204, 41.14759938991], [-8.62036512244898, 41.1477640845481], [-8.61976248979592, 41.148003728075], [-8.61915985714286, 41.1484380579151], [-8.6185572244898, 41.1482444806331], [-8.61795459183674, 41.1474171306122], [-8.61735195918367, 41.1465711673469], [-8.61674932653061, 41.1456635397072], [-8.61614669387755, 41.1472249976676], [-8.61554406122449, 41.1465497946429], [-8.61494142857143, 41.1470576983302], [-8.61433879591837, 41.1472189221309], [-8.61373616326531, 41.1473801459316], [-8.61313353061225, 41.1475413697323], [-8.61253089795918, 41.147702593533], [-8.61192826530612, 41.1478638173337], [-8.61132563265306, 41.147872578599], [-8.610723, 41.147802]]
[[-8.620146, 41.147019], [-8.62002569387755, 41.1477719210526], [-8.6199053877551, 41.1479270526316], [-8.61978508163265, 41.1480821842105], [-8.6196647755102, 41.1482373157895], [-8.61954446938775, 41.1483924473684], [-8.61942416326531, 41.148517256433], [-8.61930385714286, 41.1484884875776], [-8.61918355102041, 41.1484597187223], [-8.61906324489796, 41.1484309498669], [-8.61894293877551, 41.1484021810115], [-8.61882263265306, 41.1483734121562], [-8.61870232653061, 41.1483446433008], [-8.61858202040816, 41.1483158744454], [-8.61846171428571, 41.1482871055901], [-8.61834140816327, 41.1482583367347], [-8.61822110204082, 41.1482295678793], [-8.61810079591837, 41.1480133914657], [-8.61798048979592, 41.1477618423006], [-8.61786018367347, 41.1475102931354], [-8.61773987755102, 41.1472587439703], [-8.61761957142857, 41.1462452857143], [-8.61749926530612, 41.1449453112245], [-8.61737895918367, 41.1433414897959], [-8.61725865306122, 41.1431223790708], [-8.61713834693878, 41.1433386741207], [-8.61701804081633, 41.1435549691707], [-8.61689773469388, 41.1437712642206], [-8.61677742857143, 41.1439875592705], [-8.61665712244898, 41.1442038543205], [-8.61653681632653, 41.1444201493704], [-8.61641651020408, 41.1437410444178], [-8.61629620408163, 41.1438165342137], [-8.61617589795918, 41.1471837867699], [-8.61605559183673, 41.1472169746657], [-8.61593528571428, 41.1472501625616], [-8.61581497959184, 41.1469369413729], [-8.61569467346939, 41.1465913346939], [-8.61557436734694, 41.1462457280148], [-8.61545406122449, 41.1459001213358], [-8.61533375510204, 41.1427721632653], [-8.61521344897959, 41.1467823673469], [-8.61509314285714, 41.1455818928571], [-8.61497283673469, 41.1439878367347], [-8.61485253061224, 41.1426787839397], [-8.6147322244898, 41.142289096717], [-8.61461191836735, 41.1418994094942], [-8.6144916122449, 41.1415097222715], [-8.61437130612245, 41.1419483418367], [-8.614251, 41.1426]]
[[-8.629452, 41.165019], [-8.62880308163265, 41.1645958055222], [-8.62815416326531, 41.1649376326531], [-8.62750524489796, 41.1639009484607], [-8.62685632653061, 41.1639961764706], [-8.62620740816327, 41.1634308864539], [-8.62555848979592, 41.1633873348856], [-8.62490957142857, 41.1636686571428], [-8.62426065306122, 41.1634286239067], [-8.62361173469388, 41.1643098924927], [-8.62296281632653, 41.1641154686589], [-8.62231389795918, 41.1629953119534], [-8.62166497959184, 41.1628284481173], [-8.62101606122449, 41.1627461908594], [-8.62036714285714, 41.1626940111317], [-8.6197182244898, 41.1626434460641], [-8.61906930612245, 41.1625928809966], [-8.6184203877551, 41.1625408843037], [-8.61777146938775, 41.1624883982593], [-8.61712255102041, 41.1624359122149], [-8.61647363265306, 41.1623834261705], [-8.61582471428571, 41.1622976471675], [-8.61517579591837, 41.1622109382477], [-8.61452687755102, 41.1621242293279], [-8.61387795918367, 41.1620024840085], [-8.61322904081633, 41.161922695046], [-8.61258012244898, 41.1618558217791], [-8.61193120408163, 41.1617889485122], [-8.61128228571429, 41.1617165993555], [-8.61063336734694, 41.1616190176462], [-8.60998444897959, 41.1615214359368], [-8.60933553061225, 41.1614238542274], [-8.6086866122449, 41.1613066753247], [-8.60803769387755, 41.161169025974], [-8.6073887755102, 41.1610366537858], [-8.60673985714286, 41.1609253009298], [-8.60609093877551, 41.1608139480739], [-8.60544202040816, 41.1606578171115], [-8.60479310204082, 41.1604942009419], [-8.60414418367347, 41.1603305847724], [-8.60349526530612, 41.1601527884972], [-8.60284634693878, 41.1599659786642], [-8.60219742857143, 41.1597791688312], [-8.60154851020408, 41.1595923589981], [-8.60089959183673, 41.1549936837479], [-8.60025067346939, 41.1500215469388], [-8.59960175510204, 41.154290190167], [-8.59895283673469, 41.1585294597839], [-8.59830391836735, 41.1483172152134], [-8.597655, 41.146866]]
[[-8.650161, 41.154129], [-8.64844585714286, 41.1610302395605], [-8.64673071428571, 41.1578009700997], [-8.64501557142857, 41.1593603007518], [-8.64330042857143, 41.1665622142857], [-8.64158528571429, 41.1675944761905], [-8.63987014285714, 41.1687107860661], [-8.638155, 41.1698894187192], [-8.63643985714286, 41.1707599109244], [-8.63472471428572, 41.1712441865546], [-8.63300957142857, 41.1717284621849], [-8.63129442857143, 41.1721033515278], [-8.62957928571429, 41.1724451258814], [-8.62786414285714, 41.172786900235], [-8.626149, 41.1729902419355], [-8.62443385714286, 41.1731777396313], [-8.62271871428571, 41.1733652373272], [-8.62100357142857, 41.1735458509015], [-8.61928842857143, 41.1737262461859], [-8.61757328571429, 41.1739066414702], [-8.61585814285714, 41.1740803636364], [-8.614143, 41.1742515721925], [-8.61242785714286, 41.1744227807487], [-8.61071271428571, 41.1740261298701], [-8.60899757142857, 41.1734717402597], [-8.60728242857143, 41.1729046913265], [-8.60556728571429, 41.1722819311224], [-8.60385214285714, 41.1716591709184], [-8.602137, 41.1713846499102], [-8.60042185714286, 41.1714062046679], [-8.59870671428571, 41.1714277594255], [-8.59699157142857, 41.1713874235808], [-8.59527642857143, 41.1713087816594], [-8.59356128571429, 41.1710028536585], [-8.59184614285714, 41.1698640731707], [-8.590131, 41.1687752784223], [-8.58841585714286, 41.1678162310242], [-8.58670071428572, 41.1668655213164], [-8.58498557142857, 41.1664120411369], [-8.58327042857143, 41.1659232058111], [-8.58155528571429, 41.1637598429517], [-8.57984014285714, 41.1641434023324], [-8.578125, 41.1649679516129], [-8.57640985714286, 41.1640669002101], [-8.57469471428571, 41.1618436557491], [-8.57297957142857, 41.1601458325123], [-8.57126442857143, 41.1559989736025], [-8.56954928571429, 41.1555826164596], [-8.56783414285714, 41.1535581561119], [-8.566119, 41.1537015]]
[[-8.642133, 41.173335], [-8.642106, 41.1733247142857], [-8.642079, 41.1733144285714], [-8.642052, 41.1733041428571], [-8.642025, 41.1732938571429], [-8.641998, 41.1732835714286], [-8.641971, 41.1732732857143], [-8.641944, 41.173263], [-8.641917, 41.1732527142857], [-8.64189, 41.1732424285714], [-8.641863, 41.1732321428571], [-8.641836, 41.1732218571429], [-8.641809, 41.1732115714286], [-8.641782, 41.1732012857143], [-8.641755, 41.173191], [-8.641728, 41.1731807142857], [-8.641701, 41.1731704285714], [-8.641674, 41.1731601428571], [-8.641647, 41.1731498571429], [-8.64162, 41.1731395714286], [-8.641593, 41.1731292857143], [-8.641566, 41.173119], [-8.641539, 41.1731087142857], [-8.641512, 41.1730984285714], [-8.641485, 41.1730881428571], [-8.641458, 41.1730778571429], [-8.641431, 41.1730675714286], [-8.641404, 41.1730572857143], [-8.641377, 41.173047], [-8.64135, 41.1730367142857], [-8.641323, 41.1730264285714], [-8.641296, 41.1730161428571], [-8.641269, 41.1730058571429], [-8.641242, 41.1729955714286], [-8.641215, 41.1729852857143], [-8.641188, 41.172975], [-8.641161, 41.1729647142857], [-8.641134, 41.1729544285714], [-8.641107, 41.1729441428571], [-8.64108, 41.1729338571429], [-8.641053, 41.1729235714286], [-8.641026, 41.1729132857143], [-8.640999, 41.172903], [-8.640972, 41.1728927142857], [-8.640945, 41.1728824285714], [-8.640918, 41.1728721428571], [-8.640891, 41.1728618571429], [-8.640864, 41.1728515714286], [-8.640837, 41.1728412857143], [-8.64081, 41.172831]]
[[-8.609652, 41.1408], [-8.60842102040816, 41.1410844494674], [-8.60719004081633, 41.1413475473098], [-8.60595906122449, 41.1415024957899], [-8.60472808163265, 41.14165744427], [-8.60349710204082, 41.1418084915205], [-8.60226612244898, 41.1418258292613], [-8.60103514285714, 41.141843167002], [-8.59980416326531, 41.1418605047427], [-8.59857318367347, 41.1413849836521], [-8.59734220408163, 41.1408629451864], [-8.5961112244898, 41.1403854569654], [-8.59488024489796, 41.1402320305235], [-8.59364926530612, 41.1400786040816], [-8.59241828571429, 41.1401055667447], [-8.59118730612245, 41.1402535533623], [-8.58995632653061, 41.1404015399799], [-8.58872534693878, 41.1412248711246], [-8.58749436734694, 41.142126983161], [-8.5862633877551, 41.1431150788872], [-8.58503240816326, 41.1435814237609], [-8.58380142857143, 41.1436605581633], [-8.58257044897959, 41.1436955433674], [-8.58133946938776, 41.1436908805659], [-8.58010848979592, 41.1439273077551], [-8.57887751020408, 41.1443266922449], [-8.57764653061225, 41.1443192541236], [-8.57641555102041, 41.1442402325381], [-8.57518457142857, 41.1440668551308], [-8.57395359183674, 41.143395675455], [-8.5727226122449, 41.1414061462769], [-8.57149163265306, 41.1389740492347], [-8.57026065306122, 41.1346319405248], [-8.56902967346939, 41.1330104975179], [-8.56779869387755, 41.1300256124908], [-8.56656771428571, 41.1283432875341], [-8.56533673469388, 41.126922323741], [-8.56410575510204, 41.126488381295], [-8.5628747755102, 41.1261121772061], [-8.56164379591837, 41.1263115612245], [-8.56041281632653, 41.1265061324876], [-8.55918183673469, 41.1263797075565], [-8.55795085714286, 41.1262169401993], [-8.55671987755102, 41.1265510532688], [-8.55548889795918, 41.1270170435953], [-8.55425791836735, 41.1273889565784], [-8.55302693877551, 41.1284376661225], [-8.55179595918367, 41.1291453380209], [-8.55056497959184, 41.1294556690105], [-8.549334, 41.129505]]
[[-8.579448, 41.146488], [-8.57903712244898, 41.1480170303749], [-8.57862624489796, 41.1460096959184], [-8.57821536734694, 41.1476942938775], [-8.57780448979592, 41.1493788918367], [-8.5773936122449, 41.1499579727891], [-8.57698273469388, 41.1501253673469], [-8.57657185714286, 41.1502927619048], [-8.57616097959184, 41.1504601564626], [-8.57575010204082, 41.1506275510204], [-8.5753392244898, 41.1507949455782], [-8.57492834693877, 41.1511826960772], [-8.57451746938775, 41.151620637419], [-8.57410659183673, 41.1520585787608], [-8.57369571428571, 41.1524996785714], [-8.57328483673469, 41.1529578070408], [-8.57287395918367, 41.1534159355102], [-8.57246308163265, 41.1538740639796], [-8.57205220408163, 41.154332192449], [-8.57164132653061, 41.1549703714286], [-8.57123044897959, 41.1556606457143], [-8.57081957142857, 41.1563930963855], [-8.57040869387755, 41.1571554475043], [-8.56999781632653, 41.1574098189598], [-8.56958693877551, 41.1575099611587], [-8.56917606122449, 41.1576101033575], [-8.56876518367347, 41.1577102455563], [-8.56835430612245, 41.1578103877551], [-8.56794342857143, 41.1579105299539], [-8.56753255102041, 41.1582534995563], [-8.56712167346939, 41.1587239245785], [-8.56671079591837, 41.1591943496007], [-8.56629991836735, 41.1601500117238], [-8.56588904081633, 41.1613870154147], [-8.56547816326531, 41.1619117751251], [-8.56506728571429, 41.1619078989218], [-8.56465640816326, 41.1619040227185], [-8.56424553061225, 41.1619001465152], [-8.56383465306122, 41.1618962703119], [-8.5634237755102, 41.1610707871272], [-8.56301289795918, 41.1601837130298], [-8.56260202040816, 41.1592966389325], [-8.56219114285714, 41.1584095648352], [-8.56178026530612, 41.1555931819242], [-8.5613693877551, 41.1581622433281], [-8.56095851020408, 41.1578874788961], [-8.56054763265306, 41.155305487013], [-8.56013675510204, 41.1555079548105], [-8.55972587755102, 41.1551990816327], [-8.559315, 41.155632]]
[[-8.651871, 41.153337], [-8.65089348979592, 41.1533529708972], [-8.64991597959184, 41.1539660838063], [-8.64893846938775, 41.1546204960754], [-8.64796095918367, 41.1551769007488], [-8.64698344897959, 41.1557353858383], [-8.64600593877551, 41.1572529569286], [-8.64502842857143, 41.1582179571429], [-8.64405091836735, 41.1599695561224], [-8.64307340816326, 41.1602841985158], [-8.64209589795918, 41.1602057886063], [-8.6411183877551, 41.1603532798676], [-8.64014087755102, 41.1607310743519], [-8.63916336734694, 41.1611598731228], [-8.63818585714286, 41.1615979083558], [-8.63720834693878, 41.1620176382009], [-8.63623083673469, 41.1624352153755], [-8.63525332653061, 41.1629299602084], [-8.63427581632653, 41.1634248503117], [-8.63329830612245, 41.1638926817282], [-8.63232079591837, 41.1643536480786], [-8.63134328571429, 41.1647953703538], [-8.6303657755102, 41.1648260133069], [-8.62938826530612, 41.16485665626], [-8.62841075510204, 41.1648712829082], [-8.62743324489796, 41.1647531670918], [-8.62645573469388, 41.1646350512755], [-8.62547822448979, 41.1645156125706], [-8.62450071428571, 41.1643939591837], [-8.62352320408163, 41.1642598388829], [-8.62254569387755, 41.1641418113351], [-8.62156818367347, 41.1640237837872], [-8.62059067346939, 41.1639024390244], [-8.61961316326531, 41.1637726341463], [-8.61863565306122, 41.1636428292683], [-8.61765814285714, 41.1635130243902], [-8.61668063265306, 41.1633908881962], [-8.61570312244898, 41.1632697558078], [-8.6147256122449, 41.1631486234194], [-8.61374810204082, 41.1630286772379], [-8.61277059183674, 41.1629092654801], [-8.61179308163265, 41.1627898537222], [-8.61081557142857, 41.1626744765069], [-8.60983806122449, 41.1625640600719], [-8.60886055102041, 41.1624536436369], [-8.60788304081633, 41.1623297387755], [-8.60690553061225, 41.1621994040816], [-8.60592802040816, 41.1617163471117], [-8.60495051020408, 41.1610779461967], [-8.603973, 41.161401]]
[[-8.624907, 41.163606], [-8.62472112244898, 41.1643306111708], [-8.62453524489796, 41.1643453598011], [-8.62434936734694, 41.1641360523066], [-8.62416348979592, 41.1639267448122], [-8.6239776122449, 41.1637174373178], [-8.62379173469388, 41.1635081298234], [-8.62360585714286, 41.1632988223289], [-8.62341997959184, 41.1642267306122], [-8.62323410204082, 41.1642019469388], [-8.6230482244898, 41.1641192924586], [-8.62286234693878, 41.1639908534641], [-8.62267646938776, 41.1638624144697], [-8.62249059183674, 41.1637339754752], [-8.62230471428571, 41.1636055364807], [-8.62211883673469, 41.1634770974862], [-8.62193295918367, 41.1633486584917], [-8.62174708163265, 41.1632202194972], [-8.62156120408163, 41.1630917805028], [-8.62137532653061, 41.1629633415083], [-8.62118944897959, 41.1628349025138], [-8.62100357142857, 41.1627377922078], [-8.62081769387755, 41.1627225840445], [-8.62063181632653, 41.1627073758813], [-8.62044593877551, 41.162692167718], [-8.62026006122449, 41.1626769595547], [-8.62007418367347, 41.1626617513915], [-8.61988830612245, 41.1626465432282], [-8.61970242857143, 41.1626313350649], [-8.61951655102041, 41.1626161269017], [-8.61933067346939, 41.1626009187384], [-8.61914479591837, 41.1625857105751], [-8.61895891836735, 41.1625705024119], [-8.61877304081633, 41.1625552942486], [-8.61858716326531, 41.1625400860853], [-8.61840128571429, 41.1625248779221], [-8.61821540816327, 41.1625096697588], [-8.61802953061225, 41.162494436063], [-8.61784365306123, 41.1624791423405], [-8.6176577755102, 41.1624638486179], [-8.61747189795918, 41.1624485548954], [-8.61728602040816, 41.1624332611728], [-8.61710014285714, 41.1624179674503], [-8.61691426530612, 41.1624026737277], [-8.6167283877551, 41.1623873800052], [-8.61654251020408, 41.1603738367347], [-8.61635663265306, 41.1601046906552], [-8.61617075510204, 41.1608164336735], [-8.61598487755102, 41.1619678418367], [-8.615799, 41.16132]]
[[-8.605125, 41.160636], [-8.60458573469388, 41.1605480204082], [-8.60404646938775, 41.1619982869327], [-8.60350720408163, 41.1613868103241], [-8.60296793877551, 41.1606599022236], [-8.60242867346939, 41.1621650158392], [-8.60188940816326, 41.1628994081633], [-8.60135014285714, 41.1603923981763], [-8.60081087755102, 41.1612844508349], [-8.6002716122449, 41.1642308003711], [-8.59973234693878, 41.162919883981], [-8.59919308163265, 41.1604599477215], [-8.59865381632653, 41.1637882990852], [-8.59811455102041, 41.1658780483646], [-8.59757528571429, 41.1654158035714], [-8.59703602040816, 41.1609607367811], [-8.59649675510204, 41.1609406599334], [-8.59595748979592, 41.1631802617659], [-8.5954182244898, 41.1654198635985], [-8.59487895918367, 41.1651062691186], [-8.59433969387755, 41.1608217766315], [-8.59380042857143, 41.1632624611924], [-8.59326116326531, 41.1666848851037], [-8.59272189795918, 41.167762058309], [-8.59218263265306, 41.1609252244898], [-8.59164336734694, 41.1663800633956], [-8.59110410204082, 41.1625076795484], [-8.59056483673469, 41.1627052090458], [-8.59002557142857, 41.1637441358885], [-8.58948630612245, 41.1674378260737], [-8.58894704081633, 41.1648145498199], [-8.5884077755102, 41.1664188465306], [-8.58786851020408, 41.1676196106122], [-8.58732924489796, 41.1688416957329], [-8.58678997959184, 41.1693064285714], [-8.58625071428571, 41.1634518214286], [-8.58571144897959, 41.1712969329446], [-8.58517218367347, 41.1622834985423], [-8.58463291836735, 41.1744179877551], [-8.58409365306122, 41.173973044898], [-8.5835543877551, 41.1696603850698], [-8.58301512244898, 41.1648071821036], [-8.58247585714286, 41.1753820178571], [-8.58193659183673, 41.1637089929015], [-8.58139732653061, 41.172201249157], [-8.58085806122449, 41.1785283306122], [-8.58031879591837, 41.176891266035], [-8.57977953061225, 41.1785687621791], [-8.57924026530612, 41.1779990544766], [-8.578701, 41.17842]]
